CustomerID,Country,FirstPurchaseDate,LastPurchaseDate,Recency,Frequency,Monetary,AverageOrderValue,UnitsPurchased,TenureDays,Cluster,Segment,SegmentOrder
12626,Germany,2011-01-17 11:01:00,2011-11-16 16:06:00,24,9,6620.48,735.61,3453,303,2,Champions,1
12627,Germany,2011-07-22 13:59:00,2011-11-29 12:07:00,11,7,4478.53,639.79,2752,130,2,Champions,1
12628,Germany,2011-10-06 09:28:00,2011-12-05 13:15:00,5,3,786.46,262.15,448,60,1,Potential Loyalists,3
12630,Finland,2011-10-27 10:41:00,2011-11-30 10:48:00,10,2,1270.88,635.44,548,34,1,Potential Loyalists,3
12631,Finland,2011-10-13 13:53:00,2011-10-13 13:53:00,58,1,640.5,640.5,236,0,3,At Risk,4
12633,Germany,2011-02-25 08:44:00,2011-10-12 11:40:00,59,4,2163.98,541.0,1162,229,0,Loyal Customers,2
12635,Germany,2011-07-08 08:43:00,2011-09-11 11:04:00,90,2,1689.18,844.59,1172,65,0,Loyal Customers,2
12637,France,2011-01-20 10:47:00,2011-10-03 13:46:00,68,8,6002.9,750.36,2994,256,0,Loyal Customers,2
12638,Sweden,2011-11-06 13:11:00,2011-11-06 13:11:00,34,1,671.69,671.69,577,0,1,Potential Loyalists,3
12639,Sweden,2011-04-15 12:48:00,2011-04-15 12:48:00,239,1,486.1,486.1,201,0,3,At Risk,4
12640,France,2011-09-19 12:01:00,2011-11-16 11:52:00,24,3,1174.58,391.53,311,58,0,Loyal Customers,2
12641,Sweden,2011-08-16 13:26:00,2011-08-16 13:26:00,116,1,185.9,185.9,72,0,3,At Risk,4
12642,Germany,2011-08-24 09:23:00,2011-11-14 15:03:00,26,3,1013.26,337.75,552,82,0,Loyal Customers,2
12643,France,2011-01-11 11:48:00,2011-08-03 12:56:00,129,6,3344.64,557.44,1808,204,0,Loyal Customers,2
12644,Germany,2011-08-02 10:33:00,2011-08-02 10:33:00,130,1,477.91,477.91,325,0,3,At Risk,4
12645,Germany,2011-01-27 13:08:00,2011-11-06 12:38:00,34,4,1775.18,443.8,1084,283,0,Loyal Customers,2
12646,USA,2011-10-21 12:52:00,2011-12-05 10:14:00,5,2,1346.97,673.48,897,45,1,Potential Loyalists,3
12647,Germany,2010-12-05 14:02:00,2011-11-17 12:56:00,23,12,3722.82,310.24,1431,347,2,Champions,1
12648,Germany,2011-07-08 11:55:00,2011-07-08 11:55:00,155,1,318.05,318.05,160,0,3,At Risk,4
12649,Germany,2011-05-11 14:37:00,2011-08-24 14:41:00,108,3,623.51,207.84,586,105,0,Loyal Customers,2
12650,France,2011-12-06 16:34:00,2011-12-06 16:34:00,4,1,314.44,314.44,254,0,1,Potential Loyalists,3
12651,France,2011-01-09 12:46:00,2011-01-09 12:46:00,335,1,114.0,114.0,78,0,3,At Risk,4
12652,France,2011-01-12 15:00:00,2011-01-12 15:00:00,332,1,919.98,919.98,505,0,3,At Risk,4
12653,Israel,2011-02-16 10:53:00,2011-07-14 10:41:00,149,2,2209.85,1104.92,919,148,0,Loyal Customers,2
12654,Germany,2011-02-17 13:16:00,2011-11-29 10:10:00,11,5,601.98,120.4,264,285,1,Potential Loyalists,3
12656,France,2011-04-20 09:20:00,2011-11-22 13:42:00,18,5,4051.17,810.23,1723,216,2,Champions,1
12657,France,2011-09-22 11:40:00,2011-11-28 15:47:00,12,4,1643.18,410.8,1044,67,0,Loyal Customers,2
12658,Germany,2011-11-21 10:22:00,2011-11-21 10:22:00,19,1,686.05,686.05,320,0,1,Potential Loyalists,3
12659,France,2011-11-10 11:53:00,2011-11-10 11:53:00,30,1,91.68,91.68,105,0,1,Potential Loyalists,3
12660,France,2011-11-28 13:26:00,2011-11-28 13:26:00,12,1,245.1,245.1,127,0,1,Potential Loyalists,3
12662,Germany,2010-12-01 13:04:00,2011-12-09 11:59:00,1,11,3849.78,349.98,2058,373,2,Champions,1
12664,Finland,2011-01-21 11:42:00,2011-12-01 17:07:00,9,9,4881.88,542.43,1203,314,2,Champions,1
12665,Germany,2011-01-19 08:34:00,2011-01-19 08:34:00,325,1,63.0,63.0,37,0,3,At Risk,4
12667,Finland,2011-10-12 17:00:00,2011-10-12 17:00:00,59,1,620.13,620.13,395,0,3,At Risk,4
12668,Germany,2010-12-19 12:46:00,2011-11-28 10:56:00,12,4,3807.15,951.79,1634,344,2,Champions,1
12669,France,2011-03-28 10:15:00,2011-07-12 09:54:00,151,3,2744.03,914.68,1115,106,0,Loyal Customers,2
12670,France,2011-04-21 10:16:00,2011-11-29 15:23:00,11,5,2996.05,599.21,1397,222,2,Champions,1
12672,France,2011-01-14 09:20:00,2011-01-14 09:20:00,330,1,225.9,225.9,78,0,3,At Risk,4
12673,Germany,2011-01-17 11:46:00,2011-12-04 13:55:00,6,2,610.52,305.26,351,321,1,Potential Loyalists,3
12674,France,2011-05-16 09:10:00,2011-11-01 12:12:00,39,4,1970.6,492.65,1133,169,0,Loyal Customers,2
12676,Sweden,2011-02-01 15:41:00,2011-11-15 12:25:00,25,6,1331.39,221.9,670,287,0,Loyal Customers,2
12678,France,2010-12-21 11:00:00,2011-10-28 13:04:00,43,12,17628.46,1469.04,10923,311,2,Champions,1
12679,France,2011-03-01 12:26:00,2011-10-12 12:30:00,59,4,1113.02,278.26,554,225,0,Loyal Customers,2
12680,France,2011-08-18 15:44:00,2011-12-09 12:50:00,1,4,862.81,215.7,443,113,1,Potential Loyalists,3
12681,France,2010-12-07 10:08:00,2011-11-25 11:33:00,15,22,13787.54,626.71,7536,353,2,Champions,1
12682,France,2010-12-03 13:59:00,2011-12-06 10:00:00,4,31,12279.82,396.12,5555,368,2,Champions,1
12683,France,2010-12-09 10:37:00,2011-12-05 16:31:00,5,15,8476.57,565.1,4987,361,2,Champions,1
12684,France,2011-05-10 12:55:00,2011-12-02 09:53:00,8,7,2283.63,326.23,1985,206,2,Champions,1
12685,France,2011-09-07 10:28:00,2011-11-11 13:46:00,29,6,2863.08,477.18,1523,65,0,Loyal Customers,2
12686,France,2010-12-03 09:51:00,2010-12-03 09:51:00,372,1,89.14,89.14,107,0,3,At Risk,4
12688,Israel,2011-08-18 08:49:00,2011-08-18 08:49:00,114,1,4873.81,4873.81,3028,0,0,Loyal Customers,2
12689,France,2011-08-04 10:04:00,2011-11-14 08:31:00,26,2,1247.61,623.8,628,102,0,Loyal Customers,2
12690,France,2011-05-18 09:09:00,2011-05-18 09:09:00,206,1,389.01,389.01,106,0,3,At Risk,4
12691,France,2010-12-17 14:46:00,2011-11-11 16:49:00,29,6,1035.8,172.63,394,329,0,Loyal Customers,2
12693,Germany,2011-01-24 12:58:00,2011-08-04 17:51:00,128,4,855.91,213.98,255,192,0,Loyal Customers,2
12694,France,2011-06-09 17:48:00,2011-09-30 13:06:00,71,2,869.67,434.84,509,113,0,Loyal Customers,2
12695,France,2011-05-13 13:15:00,2011-12-02 13:22:00,8,4,582.1,145.52,220,203,1,Potential Loyalists,3
12697,Sweden,2011-06-23 15:44:00,2011-11-11 08:47:00,29,3,957.59,319.2,508,141,0,Loyal Customers,2
12700,France,2011-05-08 16:10:00,2011-12-02 10:47:00,8,4,4939.99,1235.0,2967,208,2,Champions,1
12701,Germany,2011-04-11 13:02:00,2011-09-21 10:47:00,80,2,797.71,398.86,678,163,0,Loyal Customers,2
12702,Germany,2011-11-20 10:36:00,2011-11-20 10:36:00,20,1,219.0,219.0,53,0,1,Potential Loyalists,3
12703,Germany,2011-09-29 17:52:00,2011-09-29 17:52:00,72,1,283.55,283.55,164,0,3,At Risk,4
12704,Finland,2011-06-23 10:20:00,2011-12-02 13:15:00,8,8,2340.84,292.6,1006,162,2,Champions,1
12705,Germany,2010-12-17 15:58:00,2011-11-24 13:17:00,16,9,6868.29,763.14,3997,342,2,Champions,1
12707,France,2011-02-21 08:38:00,2011-02-21 08:38:00,292,1,603.42,603.42,256,0,3,At Risk,4
12708,Germany,2010-12-06 10:43:00,2011-11-10 09:52:00,30,10,2712.91,271.29,1307,339,2,Champions,1
12709,Germany,2010-12-08 09:49:00,2011-11-24 15:38:00,16,15,9706.52,647.1,3912,351,2,Champions,1
12710,Germany,2011-05-22 14:05:00,2011-09-04 12:00:00,97,3,1149.02,383.01,851,105,0,Loyal Customers,2
12712,Germany,2010-12-03 14:30:00,2011-11-11 08:19:00,29,13,4396.13,338.16,1062,343,2,Champions,1
12713,Germany,2011-12-09 12:16:00,2011-12-09 12:16:00,1,1,848.55,848.55,508,0,1,Potential Loyalists,3
12714,France,2011-02-18 10:53:00,2011-11-30 15:43:00,10,5,4708.86,941.77,3069,285,2,Champions,1
12715,Sweden,2011-08-25 15:22:00,2011-08-25 15:22:00,107,1,343.36,343.36,192,0,3,At Risk,4
12716,France,2011-07-29 13:28:00,2011-12-06 08:55:00,4,2,1053.49,526.74,708,130,1,Potential Loyalists,3
12717,Greece,2011-04-08 10:32:00,2011-07-11 14:47:00,152,2,1030.98,515.49,506,94,0,Loyal Customers,2
12718,France,2011-09-29 16:38:00,2011-09-29 16:38:00,72,1,238.25,238.25,203,0,3,At Risk,4
12719,France,2011-10-05 14:50:00,2011-12-04 13:45:00,6,2,644.95,322.48,374,60,1,Potential Loyalists,3
12720,Germany,2010-12-05 15:21:00,2011-12-07 08:03:00,3,25,5781.73,231.27,4672,367,2,Champions,1
12721,France,2010-12-20 11:38:00,2011-11-08 12:13:00,32,6,2656.13,442.69,1959,323,0,Loyal Customers,2
12722,France,2011-07-12 11:55:00,2011-09-15 14:50:00,86,4,997.63,249.41,566,65,0,Loyal Customers,2
12723,France,2011-10-05 15:52:00,2011-12-06 10:19:00,4,5,725.07,145.01,434,62,1,Potential Loyalists,3
12724,France,2011-01-11 15:00:00,2011-12-04 16:02:00,6,4,1031.41,257.85,445,327,1,Potential Loyalists,3
12725,Italy,2010-12-03 15:45:00,2010-12-03 15:45:00,372,1,427.8,427.8,164,0,3,At Risk,4
12726,France,2010-12-17 12:56:00,2011-11-11 13:35:00,29,7,2609.1,372.73,3143,329,0,Loyal Customers,2
12727,France,2011-01-23 15:17:00,2011-11-29 11:46:00,11,7,3980.7,568.67,2098,310,2,Champions,1
12728,France,2011-01-11 13:31:00,2011-09-29 15:31:00,72,4,836.33,209.08,419,261,0,Loyal Customers,2
12729,France,2011-08-18 11:40:00,2011-08-18 11:40:00,114,1,453.01,453.01,233,0,3,At Risk,4
12731,France,2010-12-10 10:56:00,2011-11-16 11:59:00,24,12,18895.91,1574.66,8437,341,2,Champions,1
12732,France,2011-06-13 11:33:00,2011-06-13 11:33:00,180,1,236.26,236.26,111,0,3,At Risk,4
12733,USA,2011-04-19 16:19:00,2011-04-19 16:19:00,235,1,383.95,383.95,137,0,3,At Risk,4
12734,France,2010-12-22 12:47:00,2010-12-22 12:47:00,353,1,110.4,110.4,88,0,3,At Risk,4
12735,France,2011-01-06 14:26:00,2011-01-28 13:37:00,316,2,779.57,389.78,368,22,3,At Risk,4
12736,France,2011-01-11 07:57:00,2011-01-11 07:57:00,333,1,234.0,234.0,173,0,3,At Risk,4
12738,Germany,2010-12-02 18:27:00,2010-12-02 18:27:00,373,1,155.35,155.35,148,0,3,At Risk,4
12739,United Arab Emirates,2011-09-01 17:45:00,2011-09-22 13:00:00,79,2,1013.04,506.52,486,21,0,Loyal Customers,2
12740,France,2011-10-07 10:44:00,2011-10-07 10:44:00,64,1,427.6,427.6,342,0,3,At Risk,4
12743,Unspecified,2011-07-28 16:06:00,2011-07-28 16:21:00,135,2,540.13,270.06,315,0,3,At Risk,4
12744,Singapore,2011-01-25 13:26:00,2011-10-19 11:18:00,52,7,21279.29,3039.9,5241,267,2,Champions,1
12747,United Kingdom,2010-12-05 15:38:00,2011-12-07 14:34:00,3,11,4196.01,381.46,1275,367,2,Champions,1
12748,United Kingdom,2010-12-01 12:48:00,2011-12-09 12:20:00,1,209,33053.19,158.15,25287,373,2,Champions,1
12749,United Kingdom,2011-05-10 15:25:00,2011-12-06 09:56:00,4,5,4090.88,818.18,1471,210,2,Champions,1
12750,Poland,2011-08-03 09:13:00,2011-08-03 09:13:00,129,1,275.88,275.88,137,0,3,At Risk,4
12752,Norway,2011-09-19 13:32:00,2011-09-19 13:32:00,82,1,4366.78,4366.78,2262,0,0,Loyal Customers,2
12753,Japan,2010-12-12 11:44:00,2011-11-17 10:52:00,23,6,21429.39,3571.56,11421,340,2,Champions,1
12754,Japan,2011-02-04 10:31:00,2011-04-18 09:00:00,236,3,3010.74,1003.58,6481,73,0,Loyal Customers,2
12755,Japan,2010-12-09 10:44:00,2011-03-04 12:42:00,281,2,3811.95,1905.98,1491,85,0,Loyal Customers,2
12756,Japan,2011-09-14 09:31:00,2011-09-14 09:31:00,87,1,112.08,112.08,144,0,3,At Risk,4
12757,Portugal,2011-05-12 19:01:00,2011-11-24 12:30:00,16,13,7834.65,602.67,2395,196,2,Champions,1
12758,Portugal,2011-03-08 12:05:00,2011-08-15 10:22:00,117,2,2791.59,1395.8,2135,160,0,Loyal Customers,2
12759,Netherlands,2011-03-09 08:09:00,2011-10-18 14:49:00,53,3,1531.44,510.48,902,223,0,Loyal Customers,2
12762,Portugal,2011-11-14 14:23:00,2011-12-02 10:23:00,8,2,1898.52,949.26,1227,18,1,Potential Loyalists,3
12763,Japan,2010-12-05 15:46:00,2011-07-24 14:12:00,139,2,494.08,247.04,316,231,3,At Risk,4
12764,Lebanon,2011-01-27 10:19:00,2011-01-27 10:19:00,317,1,1693.88,1693.88,386,0,3,At Risk,4
12766,Portugal,2010-12-08 13:53:00,2011-12-06 08:46:00,4,7,6989.63,998.52,3646,363,2,Champions,1
12769,Brazil,2011-04-15 10:25:00,2011-04-15 10:25:00,239,1,1143.6,1143.6,356,0,3,At Risk,4
12770,Japan,2011-05-13 09:33:00,2011-05-13 09:33:00,211,1,1351.45,1351.45,743,0,3,At Risk,4
12772,Portugal,2011-10-11 09:19:00,2011-10-11 09:19:00,60,1,892.47,892.47,556,0,3,At Risk,4
12775,Netherlands,2011-02-01 13:45:00,2011-11-22 16:33:00,18,5,1386.04,277.21,877,294,0,Loyal Customers,2
12778,Netherlands,2011-01-31 14:35:00,2011-11-20 11:30:00,20,6,822.23,137.04,825,293,0,Loyal Customers,2
12779,Poland,2010-12-03 13:40:00,2011-11-02 11:43:00,38,8,3981.36,497.67,2024,334,2,Champions,1
12781,Czech Republic,2011-02-28 08:43:00,2011-10-07 10:37:00,64,2,826.74,413.37,671,221,0,Loyal Customers,2
12782,Portugal,2010-12-17 11:30:00,2011-12-05 09:16:00,5,5,2330.92,466.18,1086,353,2,Champions,1
12783,Portugal,2011-09-25 15:35:00,2011-12-07 15:56:00,3,6,2225.91,370.98,624,73,2,Champions,1
12784,Portugal,2011-11-24 12:53:00,2011-11-30 15:38:00,10,2,532.82,266.41,280,6,1,Potential Loyalists,3
12785,Portugal,2010-12-10 13:48:00,2010-12-10 13:48:00,365,1,311.95,311.95,131,0,3,At Risk,4
12787,Netherlands,2011-05-31 09:36:00,2011-11-30 08:44:00,10,3,463.66,154.55,261,183,1,Potential Loyalists,3
12789,Netherlands,2011-10-05 13:34:00,2011-10-05 13:34:00,66,1,91.85,91.85,4,0,3,At Risk,4
12790,Netherlands,2011-05-31 14:14:00,2011-05-31 14:14:00,193,1,324.92,324.92,166,0,3,At Risk,4
12791,Netherlands,2010-12-01 11:27:00,2010-12-01 11:27:00,374,1,192.6,192.6,97,0,3,At Risk,4
12792,Portugal,2011-03-28 11:36:00,2011-03-28 11:36:00,257,1,400.54,400.54,217,0,3,At Risk,4
12793,Portugal,2010-12-03 15:14:00,2011-01-09 12:12:00,335,2,545.48,272.74,295,37,3,At Risk,4
12794,Portugal,2011-09-02 12:01:00,2011-10-17 14:54:00,54,2,860.41,430.2,592,45,0,Loyal Customers,2
12795,Portugal,2011-11-21 10:27:00,2011-11-21 10:27:00,19,1,430.48,430.48,68,0,1,Potential Loyalists,3
12797,Portugal,2010-12-09 10:55:00,2010-12-09 10:55:00,366,1,254.03,254.03,118,0,3,At Risk,4
12798,Japan,2011-06-22 10:11:00,2011-11-29 15:52:00,11,3,6977.04,2325.68,5256,160,2,Champions,1
12802,Netherlands,2011-06-06 09:36:00,2011-06-06 09:36:00,187,1,427.58,427.58,314,0,3,At Risk,4
12808,Portugal,2010-12-06 10:27:00,2011-11-03 10:05:00,37,3,483.65,161.22,188,332,1,Potential Loyalists,3
12809,Portugal,2011-06-15 10:51:00,2011-06-15 10:51:00,178,1,489.31,489.31,220,0,3,At Risk,4
12811,Portugal,2011-02-28 15:39:00,2011-03-24 09:42:00,261,3,514.85,171.62,230,24,3,At Risk,4
12812,Japan,2011-10-26 09:54:00,2011-10-26 09:54:00,45,1,229.64,229.64,164,0,1,Potential Loyalists,3
12814,Poland,2011-08-30 12:11:00,2011-08-30 12:11:00,102,1,125.92,125.92,49,0,3,At Risk,4
12815,Poland,2011-05-25 13:34:00,2011-07-15 10:21:00,148,2,1063.46,531.73,379,51,0,Loyal Customers,2
12816,Poland,2011-06-16 13:24:00,2011-09-05 12:41:00,96,2,572.2,286.1,128,81,3,At Risk,4
12817,Austria,2011-03-03 16:28:00,2011-03-03 16:28:00,282,1,166.04,166.04,53,0,3,At Risk,4
12818,Austria,2011-03-23 12:06:00,2011-03-23 12:06:00,262,1,1542.08,1542.08,929,0,3,At Risk,4
12820,United Kingdom,2011-01-17 12:34:00,2011-12-06 15:12:00,4,4,942.34,235.58,722,323,1,Potential Loyalists,3
12821,United Kingdom,2011-05-09 15:51:00,2011-05-09 15:51:00,215,1,92.72,92.72,70,0,3,At Risk,4
12822,United Kingdom,2011-09-13 13:46:00,2011-09-30 10:04:00,71,2,948.88,474.44,550,17,0,Loyal Customers,2
12823,United Kingdom,2011-02-16 12:15:00,2011-09-26 07:35:00,75,5,1759.5,351.9,230,222,0,Loyal Customers,2
12824,United Kingdom,2011-10-11 12:49:00,2011-10-11 12:49:00,60,1,397.12,397.12,232,0,3,At Risk,4
12826,United Kingdom,2010-12-09 15:21:00,2011-12-07 10:25:00,3,7,1474.72,210.67,1058,363,2,Champions,1
12827,United Kingdom,2011-10-26 15:44:00,2011-12-04 12:17:00,6,3,430.15,143.38,197,39,1,Potential Loyalists,3
12828,United Kingdom,2011-08-01 16:16:00,2011-12-07 08:45:00,3,6,1018.71,169.78,494,128,2,Champions,1
12829,United Kingdom,2010-12-14 14:54:00,2011-01-07 11:13:00,337,2,293.0,146.5,376,24,3,At Risk,4
12830,United Kingdom,2011-06-21 10:53:00,2011-11-02 11:54:00,38,6,6814.64,1135.77,9848,134,0,Loyal Customers,2
12831,United Kingdom,2011-03-22 13:02:00,2011-03-22 13:02:00,263,1,215.05,215.05,135,0,3,At Risk,4
12832,United Kingdom,2011-09-02 13:48:00,2011-11-07 13:30:00,33,2,383.03,191.52,195,66,1,Potential Loyalists,3
12833,United Kingdom,2011-07-17 13:46:00,2011-07-17 13:46:00,146,1,417.38,417.38,156,0,3,At Risk,4
12834,United Kingdom,2011-03-02 09:49:00,2011-03-02 09:49:00,283,1,312.38,312.38,110,0,3,At Risk,4
12836,United Kingdom,2011-02-01 11:19:00,2011-10-11 15:10:00,60,4,2610.36,652.59,1062,252,0,Loyal Customers,2
12837,United Kingdom,2011-06-19 16:07:00,2011-06-19 16:07:00,174,1,134.1,134.1,24,0,3,At Risk,4
12838,United Kingdom,2010-12-01 11:57:00,2011-11-06 12:20:00,34,2,671.95,335.98,355,340,1,Potential Loyalists,3
12839,United Kingdom,2010-12-07 15:48:00,2011-12-07 12:33:00,3,14,5591.42,399.39,3807,365,2,Champions,1
12840,United Kingdom,2011-04-27 12:21:00,2011-07-19 09:29:00,144,4,2726.77,681.69,1511,83,0,Loyal Customers,2
12841,United Kingdom,2010-12-03 10:43:00,2011-12-05 11:13:00,5,25,3991.58,159.66,2720,367,2,Champions,1
12842,United Kingdom,2011-02-04 12:36:00,2011-09-30 15:33:00,71,2,1118.99,559.5,547,238,0,Loyal Customers,2
12843,United Kingdom,2011-03-20 14:38:00,2011-10-05 12:09:00,66,8,1702.26,212.78,781,199,0,Loyal Customers,2
12844,United Kingdom,2011-08-01 13:11:00,2011-11-10 13:31:00,30,2,325.96,162.98,125,101,1,Potential Loyalists,3
12845,United Kingdom,2011-02-22 14:10:00,2011-03-17 13:34:00,268,4,354.09,88.52,204,23,3,At Risk,4
12847,United Kingdom,2011-11-17 13:16:00,2011-11-17 13:16:00,23,1,843.64,843.64,873,0,1,Potential Loyalists,3
12849,United Kingdom,2011-03-16 12:26:00,2011-11-08 13:41:00,32,2,1010.29,505.14,597,237,0,Loyal Customers,2
12851,United Kingdom,2011-09-04 12:41:00,2011-09-04 12:41:00,97,1,131.81,131.81,106,0,3,At Risk,4
12852,United Kingdom,2011-02-18 08:47:00,2011-02-18 08:47:00,295,1,311.55,311.55,149,0,3,At Risk,4
12853,United Kingdom,2011-01-28 10:28:00,2011-07-28 11:29:00,135,6,1957.1,326.18,800,181,0,Loyal Customers,2
12854,United Kingdom,2011-01-25 13:35:00,2011-09-22 12:15:00,79,3,1316.25,438.75,626,240,0,Loyal Customers,2
12855,United Kingdom,2010-12-02 09:37:00,2010-12-02 09:37:00,373,1,38.1,38.1,30,0,3,At Risk,4
12856,United Kingdom,2011-10-07 12:38:00,2011-12-02 10:52:00,8,6,2170.78,361.8,1076,56,2,Champions,1
12857,United Kingdom,2011-02-10 12:32:00,2011-05-13 10:20:00,211,2,1106.4,553.2,343,92,3,At Risk,4
12863,United Kingdom,2011-10-18 14:15:00,2011-10-18 14:15:00,53,1,521.2,521.2,188,0,1,Potential Loyalists,3
12864,United Kingdom,2011-07-24 13:03:00,2011-07-24 13:03:00,139,1,147.12,147.12,216,0,3,At Risk,4
12865,Austria,2011-08-08 10:11:00,2011-11-13 14:31:00,27,2,1568.23,784.12,925,97,0,Loyal Customers,2
12866,Belgium,2011-03-01 14:11:00,2011-03-01 14:11:00,284,1,559.12,559.12,171,0,3,At Risk,4
12867,United Kingdom,2010-12-14 16:39:00,2011-11-13 15:30:00,27,7,4009.34,572.76,4284,334,2,Champions,1
12868,United Kingdom,2010-12-01 12:50:00,2011-06-07 10:42:00,186,6,1607.06,267.84,928,188,0,Loyal Customers,2
12871,United Kingdom,2011-05-16 13:32:00,2011-09-16 15:07:00,85,2,380.64,190.32,200,123,3,At Risk,4
12872,United Kingdom,2010-12-09 14:44:00,2011-01-17 10:52:00,327,2,599.97,299.98,319,39,3,At Risk,4
12873,United Kingdom,2011-03-02 14:58:00,2011-03-02 14:58:00,283,1,374.0,374.0,128,0,3,At Risk,4
12875,United Kingdom,2010-12-12 12:03:00,2011-07-19 15:30:00,144,2,343.23,171.62,2019,219,3,At Risk,4
12876,Belgium,2011-05-27 13:34:00,2011-10-13 12:26:00,58,2,2218.02,1109.01,1941,139,0,Loyal Customers,2
12877,United Kingdom,2010-12-16 12:23:00,2011-12-06 10:30:00,4,12,1535.77,127.98,1178,355,2,Champions,1
12878,United Kingdom,2011-03-18 14:02:00,2011-04-17 13:07:00,237,2,854.99,427.5,547,30,3,At Risk,4
12879,United Kingdom,2011-09-09 12:11:00,2011-10-26 12:24:00,45,3,573.22,191.07,370,47,0,Loyal Customers,2
12881,United Kingdom,2011-03-09 11:44:00,2011-03-09 11:44:00,276,1,298.0,298.0,21,0,3,At Risk,4
12882,United Kingdom,2011-11-06 11:22:00,2011-11-30 16:18:00,10,2,1463.04,731.52,246,24,1,Potential Loyalists,3
12883,United Kingdom,2011-09-11 15:18:00,2011-11-15 09:32:00,25,4,703.47,175.87,196,65,0,Loyal Customers,2
12884,United Kingdom,2011-09-12 13:10:00,2011-09-12 13:10:00,89,1,309.05,309.05,43,0,3,At Risk,4
12885,United Kingdom,2011-08-08 11:45:00,2011-10-07 13:40:00,64,3,1175.22,391.74,655,60,0,Loyal Customers,2
12886,United Kingdom,2011-05-04 11:21:00,2011-10-03 10:09:00,68,2,1378.4,689.2,770,152,0,Loyal Customers,2
12888,United Kingdom,2011-03-29 14:31:00,2011-05-09 16:02:00,215,2,354.12,177.06,76,41,3,At Risk,4
12890,United Kingdom,2011-11-15 17:26:00,2011-11-15 17:26:00,25,1,376.72,376.72,256,0,1,Potential Loyalists,3
12891,United Kingdom,2011-02-20 11:28:00,2011-06-07 12:31:00,186,3,331.0,110.33,950,107,3,At Risk,4
12893,United Kingdom,2011-11-09 12:34:00,2011-11-09 12:34:00,31,1,176.55,176.55,90,0,1,Potential Loyalists,3
12895,United Kingdom,2011-09-14 08:35:00,2011-10-28 13:51:00,43,2,372.8,186.4,210,44,1,Potential Loyalists,3
12897,United Kingdom,2011-02-11 11:40:00,2011-05-19 12:13:00,205,2,216.5,108.25,110,97,3,At Risk,4
12901,United Kingdom,2011-03-14 10:41:00,2011-12-01 10:07:00,9,28,17654.54,630.52,23075,262,2,Champions,1
12902,United Kingdom,2011-03-20 12:06:00,2011-03-20 12:06:00,265,1,138.68,138.68,66,0,3,At Risk,4
12904,United Kingdom,2011-06-20 13:18:00,2011-11-21 14:34:00,19,2,496.06,248.03,294,154,1,Potential Loyalists,3
12906,United Kingdom,2011-09-22 15:03:00,2011-11-28 09:55:00,12,5,2919.81,583.96,1749,67,2,Champions,1
12908,United Kingdom,2011-01-31 12:37:00,2011-06-16 15:39:00,177,2,750.0,375.0,1200,136,3,At Risk,4
12909,United Kingdom,2011-03-31 12:51:00,2011-10-31 12:43:00,40,5,2178.67,435.73,1280,214,0,Loyal Customers,2
12910,United Kingdom,2011-04-12 10:01:00,2011-11-16 14:28:00,24,8,3075.04,384.38,1692,218,2,Champions,1
12912,United Kingdom,2011-10-30 11:35:00,2011-12-07 08:55:00,3,5,1662.3,332.46,670,38,2,Champions,1
12913,United Kingdom,2010-12-06 16:36:00,2011-12-05 12:11:00,5,5,2483.63,496.73,1419,364,2,Champions,1
12915,United Kingdom,2010-12-02 12:33:00,2011-07-14 11:34:00,149,2,363.65,181.82,93,224,3,At Risk,4
12916,United Kingdom,2011-01-23 10:43:00,2011-07-24 10:35:00,139,4,2944.95,736.24,1083,182,0,Loyal Customers,2
12917,United Kingdom,2011-08-03 16:42:00,2011-08-03 16:42:00,129,1,594.0,594.0,120,0,3,At Risk,4
12919,United Kingdom,2011-06-23 09:22:00,2011-12-01 13:47:00,9,6,1335.19,222.53,673,161,2,Champions,1
12920,United Kingdom,2011-11-22 15:05:00,2011-11-22 15:05:00,18,1,162.78,162.78,128,0,1,Potential Loyalists,3
12921,United Kingdom,2010-12-01 15:06:00,2011-11-30 16:22:00,10,37,16587.09,448.3,9526,364,2,Champions,1
12922,United Kingdom,2011-07-01 15:35:00,2011-07-01 15:35:00,162,1,405.38,405.38,370,0,3,At Risk,4
12923,United Kingdom,2011-10-06 16:20:00,2011-10-06 16:20:00,65,1,172.82,172.82,68,0,3,At Risk,4
12924,United Kingdom,2011-01-16 11:49:00,2011-09-12 13:55:00,89,4,933.7,233.42,481,239,0,Loyal Customers,2
12925,United Kingdom,2011-09-26 11:05:00,2011-12-05 11:11:00,5,2,694.05,347.02,541,70,1,Potential Loyalists,3
12928,United Kingdom,2010-12-15 15:45:00,2011-11-04 14:24:00,36,5,2062.7,412.54,1472,324,0,Loyal Customers,2
12929,United Kingdom,2011-02-01 12:08:00,2011-02-01 12:08:00,312,1,117.85,117.85,37,0,3,At Risk,4
12930,United Kingdom,2011-06-21 13:25:00,2011-09-22 15:18:00,79,2,415.8,207.9,252,93,3,At Risk,4
12931,United Kingdom,2010-12-17 09:45:00,2011-11-18 12:39:00,22,15,42055.96,2803.73,28004,336,2,Champions,1
